ID,Latitude,Longitude,Type
768173,34.065326,-117.997535,ML
768174,34.065536,-117.997551,ML
768175,34.065306,-117.997708,FF
768176,34.065517,-117.997723,FF
768177,34.065536,-117.997551,FF
768178,34.065498,-117.997896,FF
768179,34.065479,-117.998068,FF
768180,34.065326,-117.997535,FF
768186,34.141806,-118.278086,FR
768202,34.147961,-118.225767,ML
768203,34.147961,-118.225767,OR
768204,34.147961,-118.225767,FR
768205,34.147961,-118.225767,FF
768206,34.148096,-118.225727,FF
768222,33.872702,-118.059283,ML
768223,33.87249,-118.059386,ML
768224,33.872702,-118.059283,OR
768228,33.872702,-118.059283,HV
768229,33.87249,-118.059386,HV
768230,34.200406,-118.219456,ML
768231,34.200406,-118.219456,FF
768235,34.20033,-118.21923,FF
768238,34.20033,-118.21923,ML
768242,34.200473,-118.219195,FF
768246,34.20033,-118.21923,FR
768253,34.138072,-118.726233,ML
768265,34.137921,-118.725469,ML
768271,34.149171,-118.69734,FR
768272,34.149171,-118.69734,OR
768283,34.323367,-118.457366,ML
768286,34.323367,-118.457366,OR
768297,34.323046,-118.476388,ML
768300,34.323046,-118.476388,OR
768304,34.072838,-117.779194,HV
768310,34.071692,-117.79261,FR
768311,34.072978,-117.784109,HV
768314,34.071739,-117.769587,HV
768315,34.071938,-117.769749,HV
768319,34.071029,-117.761475,HV
768320,34.070843,-117.76148,HV
768321,34.070843,-117.76148,FR
768328,34.07311,-117.753926,ML
768329,34.07311,-117.753926,HV
768330,34.073286,-117.753978,HV
768331,34.073091,-117.753973,FR
768339,34.075833,-117.747809,ML
768340,34.075833,-117.747809,HV
768341,34.075604,-117.74786,HV
768342,34.075806,-117.747871,FR
768349,34.079381,-117.739096,ML
768350,34.079381,-117.739096,FR
768351,34.079196,-117.739092,HV
768352,34.079381,-117.739096,HV
768354,34.077197,-117.744448,HV
768357,34.081733,-117.72779,HV
768358,34.081547,-117.727792,HV
768360,34.081722,-117.71693,HV
768362,34.081823,-117.721516,HV
768363,34.072803,-117.785687,HV
768365,34.072535,-117.789773,HV
768369,34.067443,-117.801629,HV
768370,34.067625,-117.801715,HV
768375,34.067625,-117.801715,FF
768376,34.067443,-117.801629,FF
768409,34.266157,-118.47724,FF
768410,34.265948,-118.477329,FF
768412,34.265948,-118.477329,FF
768426,34.072253,-118.058768,HV
768434,34.034749,-118.174998,FF
768435,34.034782,-118.174741,FF
768436,34.034771,-118.174826,FF
768437,34.034977,-118.174866,FF
768444,34.032906,-118.142053,ML
768446,34.039036,-118.169921,FR
768450,34.165329,-118.488519,FR
768458,34.063934,-118.160163,FF
768469,34.135151,-118.358579,ML
768472,34.096481,-118.313058,FR
768477,34.154294,-118.38111,ML
768488,33.936995,-118.093666,FF
768489,33.936872,-118.093579,FF
768504,33.938544,-118.094941,FF
768507,33.939747,-118.095531,FF
768523,33.981723,-118.130845,ML
768530,34.007592,-118.157266,FR
768532,34.011295,-118.161135,OR
768535,34.015325,-118.17127,FF
768536,34.015567,-118.171131,FF
768540,34.020251,-118.189723,FR
768545,34.031647,-118.41534,FR
768552,34.007644,-118.15715,OR
768555,34.011229,-118.161247,OR
768558,34.185571,-118.929061,FR
768564,34.143303,-118.739457,FR
768574,34.17712,-118.873779,OR
768584,34.029698,-118.392981,ML
768585,34.029698,-118.392981,FR
768591,34.035067,-118.331254,OR
768592,34.035298,-118.331265,FR
768594,34.034737,-118.366474,FR
768596,34.036382,-118.319158,FR
768598,34.03706,-118.289279,ML
768608,34.04828,-118.266145,FR
768610,34.036823,-118.294403,FR
768625,34.237277,-118.473175,HV
768626,34.237277,-118.473175,ML
768643,33.998742,-118.407685,ML
768646,34.029033,-118.217141,FF
768655,34.25709,-118.435212,ML
768656,34.25709,-118.435212,FR
768664,34.254804,-118.432792,ML
768665,34.254804,-118.432792,FR
768668,34.263648,-118.4415,OR
768669,34.263648,-118.4415,FR
768672,34.184656,-118.316541,FR
768675,34.153792,-118.286458,FF
768682,34.249318,-118.427068,ML
768683,34.249318,-118.427068,FR
768685,34.226551,-118.385908,FR
768697,34.311743,-118.487332,FF
768700,34.320126,-118.494529,FF
768701,34.33367,-118.50838,ML
768709,34.43153,-118.588374,FR
768711,34.458412,-118.615822,FR
768715,34.566048,-118.685757,FR
768724,34.071646,-118.135017,HV
768726,34.125333,-117.914873,FR
768730,33.960397,-117.856009,FR
768733,34.11626,-117.823987,FR
768736,34.300824,-118.477054,FR
768738,34.069271,-118.044184,HV
768741,34.068084,-118.030506,HV
768743,34.067963,-118.027743,HV
768746,34.068199,-118.025926,HV
768751,34.06699,-118.019773,HV
768752,34.067198,-118.019674,HV
768753,34.067198,-118.019674,FR
768766,34.072978,-117.784109,CD
768768,34.072535,-117.789773,CD
768779,34.104041,-117.82037,ML
768780,34.104041,-117.82037,OR
768793,34.059745,-117.804985,FF
768794,34.059678,-117.804723,FF
768795,34.059606,-117.804941,FF
768796,34.059539,-117.804678,FF
768797,34.059817,-117.804769,FF
768886,34.130146,-117.932659,FR
768898,33.876002,-118.126736,ML
768899,33.876002,-118.126736,HV
768907,33.876256,-118.122877,ML
768908,33.876256,-118.122877,HV
768909,33.87605,-118.122915,HV
768913,33.876465,-118.104925,FF
768914,33.876234,-118.104961,HV
768916,34.15099,-118.152369,FF
768920,34.151995,-118.129451,FR
768923,34.147544,-118.081868,FR
768927,34.152365,-118.092642,FR
768934,33.876929,-118.149691,HV
768937,33.877179,-118.143773,HV
768945,34.12079,-117.890867,HV
768951,34.029014,-118.211332,FF
768952,34.029065,-118.211497,FF
768968,34.030752,-118.433309,ML
768969,34.030852,-118.433072,ML
768970,34.030752,-118.433309,FF
768971,34.030852,-118.433072,FF
768978,34.022735,-118.172717,ML
768984,33.924434,-118.177677,ML
769029,34.436709,-118.594465,ML
769030,34.436509,-118.594682,ML
769042,34.439618,-118.598334,ML
769043,34.439432,-118.598526,ML
769044,34.439618,-118.598334,CD
769054,34.441909,-118.602777,ML
769055,34.441758,-118.602939,ML
769061,33.966883,-117.84993,ML
769062,33.966883,-117.84993,HV
769068,33.982608,-117.842112,ML
769069,33.982608,-117.842112,HV
769090,34.393517,-118.571234,ML
769091,34.393574,-118.570864,ML
769092,34.393517,-118.571234,OR
769097,34.03128,-118.259869,ML
769105,34.028251,-118.253349,ML
769106,34.028251,-118.253349,FR
769111,34.028251,-118.253349,OR
769118,34.027652,-118.232238,ML
769136,34.120043,-117.789799,ML
769137,34.120043,-117.789799,HV
769138,34.120043,-117.789799,OR
769139,34.119759,-117.789792,FR
769150,34.120189,-117.786499,ML
769151,34.120189,-117.786499,HV
769152,34.120189,-117.786499,OR
769195,33.85914,-118.289912,ML
769198,33.85914,-118.289912,FR
769219,33.941969,-118.368525,HV
769221,33.947774,-118.368562,HV
769235,33.965086,-118.370528,HV
769236,33.965167,-118.370291,HV
769238,33.971543,-118.377669,HV
769241,33.981148,-118.394054,HV
769242,33.981278,-118.393836,HV
769248,33.858342,-118.287867,ML
769249,33.858551,-118.287766,HV
769250,33.858342,-118.287867,HV
769251,33.858348,-118.287883,FF
769255,33.951752,-118.368991,HV
769259,33.952042,-118.369045,HV
769260,33.961638,-118.36932,HV
769263,33.963205,-118.369661,HV
769265,33.971707,-118.377522,HV
769269,34.15167,-118.137983,FR
769272,34.151855,-118.125787,FR
769279,34.043604,-117.770672,ML
769282,34.043604,-117.770672,FR
769292,34.050545,-117.778066,ML
769293,34.050545,-117.778066,OR
769294,34.048371,-117.775944,ML
769295,34.050545,-117.778066,FR
769300,34.152008,-118.153813,FR
769301,34.146761,-118.161574,FF
769302,34.146782,-118.161505,FF
769345,34.156606,-118.407038,ML
769346,34.156793,-118.407014,ML
769358,34.156683,-118.422679,ML
769359,34.1565,-118.422723,ML
769372,34.10148,-118.316373,ML
769373,34.101382,-118.316558,ML
769374,34.10148,-118.316373,OR
769388,34.110032,-118.334114,ML
769389,34.110196,-118.333961,ML
769390,34.110032,-118.334114,OR
769402,34.121951,-118.34017,ML
769403,34.121802,-118.340349,ML
769405,34.125019,-118.343858,ML
769418,34.125162,-118.343673,ML
769430,34.158236,-118.456755,ML
769431,34.158459,-118.456664,ML
769443,34.155751,-118.438222,ML
769444,34.155559,-118.438288,ML
769454,34.029244,-118.011272,ML
769456,34.154502,-118.394531,FR
769467,34.154537,-118.397142,ML
769468,34.154537,-118.397142,OR
769473,34.153836,-118.376536,FF
769474,34.153847,-118.376548,FF
769496,33.98849,-118.399537,ML
769506,33.98849,-118.399537,FR
769507,33.98849,-118.399537,OR
769513,33.936927,-118.098751,ML
769519,33.936927,-118.098751,OR
769524,33.936927,-118.098751,FR
769625,33.900806,-118.059282,ML
769626,33.900806,-118.059282,FR
769645,34.037167,-118.298247,FR
769701,34.135426,-117.967987,ML
769702,34.13568,-117.967942,ML
769703,34.135426,-117.967987,HV
769704,34.13568,-117.967942,HV
769705,34.135426,-117.967987,FF
769706,34.13568,-117.967942,FF
769722,34.135685,-117.964445,ML
769723,34.135685,-117.964445,HV
769724,34.135685,-117.964445,OR
769744,34.121013,-117.834452,ML
769745,34.121013,-117.834452,HV
769746,34.121013,-117.834452,OR
769758,34.120306,-117.822311,ML
769759,34.120306,-117.822311,HV
769760,34.120306,-117.822311,OR
769772,34.133397,-117.954412,ML
769773,34.133397,-117.954412,HV
769774,34.133397,-117.954412,OR
769788,34.189219,-118.180753,ML
769789,34.189219,-118.180753,FR
769790,34.189219,-118.180753,OR
769806,34.196934,-118.185042,ML
769807,34.197068,-118.184827,ML
769808,34.197068,-118.184827,FR
769809,34.196934,-118.185042,OR
769819,34.205892,-118.198234,ML
769820,34.205892,-118.198234,OR
769831,34.206745,-118.201533,ML
769832,34.206745,-118.201533,OR
769833,34.206745,-118.201533,FR
769847,34.211728,-118.228265,ML
769848,34.211728,-118.228265,OR
769849,34.211728,-118.228265,FF
769850,34.211728,-118.228265,FR
769866,34.218398,-118.239738,ML
769867,34.218652,-118.239558,ML
769868,34.218398,-118.239738,OR
769869,34.218652,-118.239558,FR
769880,34.221426,-118.245718,ML
769881,34.221426,-118.245718,OR
769882,34.221426,-118.245718,FR
769895,34.230849,-118.265101,ML
769896,34.230849,-118.265101,OR
769897,34.230849,-118.265101,FR
769898,34.230849,-118.265101,FR
769911,34.224897,-118.251344,ML
769912,34.224897,-118.251344,OR
769913,34.224897,-118.251344,FR
769926,34.214462,-118.232443,ML
769927,34.214462,-118.232443,OR
769928,34.214462,-118.232443,FR
769941,34.207101,-118.204943,ML
769942,34.207101,-118.204943,OR
769953,34.206998,-118.201441,ML
769954,34.206998,-118.201441,OR
769955,34.206998,-118.201441,FR
769965,34.232554,-118.271772,ML
769966,34.232554,-118.271772,OR
769983,34.203186,-118.191671,ML
769984,34.202989,-118.191827,ML
769985,34.203186,-118.191671,OR
769986,34.202989,-118.191827,FR
769998,34.19198,-118.181214,FR
769999,34.19198,-118.181214,OR
770000,34.19198,-118.181214,ML
770012,34.315198,-118.43844,ML
770013,34.315198,-118.43844,OR
770014,34.315198,-118.43844,FR
770024,34.307175,-118.428329,ML
770025,34.307175,-118.428329,OR
770026,34.307175,-118.428329,FR
770036,34.297523,-118.41772,ML
770037,34.297523,-118.41772,OR
770038,34.297523,-118.41772,FR
770048,34.285556,-118.405022,ML
770049,34.285556,-118.405022,OR
770050,34.285556,-118.405022,FR
770061,34.27436,-118.37804,ML
770062,34.27436,-118.37804,OR
770063,34.27436,-118.37804,FR
770076,34.271968,-118.351971,ML
770077,34.271968,-118.351971,OR
770078,34.271968,-118.351971,FR
770089,34.2608,-118.331009,ML
770090,34.2608,-118.331009,OR
770091,34.2608,-118.331009,FR
770103,34.257404,-118.327764,ML
770104,34.257404,-118.327764,OR
770116,34.234317,-118.286992,ML
770117,34.234317,-118.286992,OR
770118,34.234317,-118.286992,FR
770129,34.234984,-118.290562,ML
770130,34.234984,-118.290562,OR
770131,34.234984,-118.290562,FR
770141,34.234987,-118.294031,ML
770142,34.234987,-118.294031,OR
770157,34.155945,-118.157667,ML
770165,34.155945,-118.157667,OR
770169,34.155812,-118.158089,ML
770170,34.155812,-118.158089,FF
770172,,,FF
770187,34.259795,-118.329713,ML
770188,34.259795,-118.329713,OR
770189,34.259795,-118.329713,FR
770200,34.262037,-118.331922,ML
770201,34.262037,-118.331922,OR
770215,34.31834,-118.442088,ML
770216,34.31834,-118.442088,OR
770218,34.31834,-118.442088,FR
770229,34.314344,-118.436994,ML
770230,34.314344,-118.436994,OR
770231,34.314344,-118.436994,FR
770243,34.302019,-118.422166,ML
770244,34.302019,-118.422166,OR
770246,34.302019,-118.422166,FR
770259,34.288741,-118.408086,ML
770260,34.288741,-118.408086,OR
770261,34.288741,-118.408086,FR
770275,34.275519,-118.38254,ML
770276,34.275519,-118.38254,OR
770277,34.275519,-118.38254,FR
770290,34.272608,-118.355391,ML
770291,34.272608,-118.355391,OR
770292,34.272608,-118.355391,FR
770303,34.323885,-118.463369,ML
770304,34.323885,-118.463369,OR
770305,34.323885,-118.463369,FR
770315,34.32289,-118.479923,ML
770316,34.32289,-118.479923,OR
770317,34.32289,-118.479923,FR
770331,34.282287,-118.401572,ML
770332,34.282467,-118.401379,ML
770333,34.282287,-118.401572,OR
770336,34.282467,-118.401379,FF
770353,34.293217,-118.412767,ML
770354,34.293047,-118.412995,ML
770355,34.293217,-118.412767,OR
770356,34.293047,-118.412995,FF
770385,34.206925,-118.21372,ML
770386,34.207155,-118.2137,ML
770387,34.206925,-118.21372,OR
770388,34.207155,-118.2137,FF
770401,34.211095,-118.225948,ML
770402,34.211095,-118.225948,OR
770407,34.120571,-117.906859,HV
770419,34.155812,-118.158089,FR
770544,34.277404,-118.391732,ML
770545,34.277612,-118.391579,ML
770555,34.273773,-118.367538,ML
770556,34.273581,-118.367587,ML
770568,34.165953,-118.157943,ML
770578,34.156489,-118.158295,ML
770579,34.156597,-118.157944,ML
770587,34.321653,-118.446679,ML
770588,34.321808,-118.446543,ML
770598,34.318013,-118.486171,ML
770599,34.31759,-118.486117,ML
770600,34.318013,-118.486171,FF
770610,34.152479,-118.654183,ML
770611,34.152719,-118.65432,ML
771135,34.26834,-118.444992,HV
771136,34.268223,-118.445171,FR
771143,34.275954,-118.451881,HV
771147,34.277432,-118.45372,HV
771148,34.277432,-118.45372,FR
771150,34.279114,-118.455041,HV
771153,34.300684,-118.477275,HV
771155,34.304527,-118.480635,HV
771157,34.320108,-118.4945,HV
771158,34.320108,-118.4945,FF
771160,34.320117,-118.494515,FF
771209,34.007644,-118.15715,FR
771223,33.906991,-118.286756,HV
771232,33.890677,-118.285802,HV
771253,34.179522,-118.86008,ML
771254,34.178342,-118.860833,ML
771255,34.179522,-118.86008,OR
771256,34.179522,-118.86008,FR
771268,34.196191,-118.859225,ML
771269,34.196191,-118.859225,OR
771270,34.196191,-118.859225,FR
771285,34.198898,-118.857485,ML
771286,34.198898,-118.857485,OR
771294,34.203343,-118.85368,ML
771295,34.202778,-118.85498,ML
771306,34.208327,-118.849291,ML
771307,34.208327,-118.849291,OR
771308,34.208327,-118.849291,FR
771318,34.211348,-118.84886,ML
771319,34.211348,-118.84886,OR
771329,34.225045,-118.847994,ML
771330,34.225045,-118.847994,OR
771331,34.225045,-118.847994,FR
771340,34.228473,-118.846374,ML
771341,34.228473,-118.846374,OR
771349,34.215167,-118.849269,ML
771350,34.214377,-118.849594,ML
771360,34.241576,-118.839735,ML
771361,34.241576,-118.839735,OR
771362,34.241576,-118.839735,FR
771371,34.244752,-118.839479,ML
771372,34.244752,-118.839479,OR
771385,34.251851,-118.840288,ML
771386,34.252263,-118.839889,ML
771396,34.259271,-118.842944,ML
771400,34.258973,-118.843185,ML
771410,34.266273,-118.850611,ML
771411,34.266273,-118.850611,OR
771421,34.266777,-118.851005,ML
771422,34.266777,-118.851005,OR
771431,34.274437,-118.857161,ML
771432,34.274194,-118.857449,ML
771441,34.281715,-118.862785,ML
771442,34.281715,-118.862785,OR
771443,34.281715,-118.862785,FR
771453,34.279095,-118.861308,ML
771454,34.279095,-118.861308,OR
771463,34.266547,-118.851334,ML
771464,34.266547,-118.851334,OR
771475,34.263542,-118.848753,ML
771476,34.263542,-118.848753,OR
771488,34.239756,-118.840813,ML
771489,34.239756,-118.840813,OR
771490,34.239756,-118.840813,FR
771499,34.235225,-118.842692,ML
771500,34.235225,-118.842692,OR
771509,34.225282,-118.848315,ML
771510,34.225282,-118.848315,OR
771521,34.222667,-118.849481,ML
771522,34.222667,-118.849481,OR
771531,34.207941,-118.849838,ML
771532,34.207941,-118.849838,OR
771542,34.205523,-118.851449,ML
771543,34.205523,-118.851449,OR
771553,34.195845,-118.85983,ML
771554,34.195845,-118.85983,OR
771555,34.195845,-118.85983,FR
771565,34.193023,-118.861362,ML
771566,34.193023,-118.861362,OR
771577,34.182962,-118.860859,ML
771578,34.184067,-118.860802,ML
771603,34.11972,-117.803812,ML
771604,34.11972,-117.803812,OR
771605,34.11972,-117.803812,FR
771606,34.11972,-117.803812,HV
771618,34.119932,-117.809917,ML
771619,34.119932,-117.809917,OR
771620,34.119932,-117.809917,FR
771621,34.119932,-117.809917,HV
771651,34.027751,-118.456128,FR
771652,34.027574,-118.456103,FR
771656,34.266023,-118.457798,FR
771659,34.267413,-118.440737,FR
771667,34.075092,-118.232059,ML
771673,34.078403,-118.228171,ML
771690,34.265724,-118.454632,ML
771691,34.266037,-118.454234,ML
771692,34.265724,-118.454632,HV
771693,34.266037,-118.454234,HV
771706,34.273315,-118.56897,ML
771707,34.273315,-118.56897,OR
771708,34.273315,-118.56897,HV
771721,34.273598,-118.56965,ML
771722,34.273598,-118.56965,OR
771723,34.273598,-118.56965,HV
771725,33.928407,-118.277789,FF
771739,34.146784,-118.699337,OR
771740,34.146784,-118.699337,FR
771748,34.16001,-118.636156,FR
771767,34.256535,-118.472044,ML
771768,34.256535,-118.472044,OR
771769,34.256535,-118.472044,HV
771770,34.256535,-118.472044,FR
771778,34.259446,-118.472041,OR
771807,34.249256,-118.472492,ML
771808,34.249268,-118.472234,ML
771809,34.249256,-118.472492,HV
771810,34.249268,-118.472234,HV
771825,33.786942,-118.094686,ML
771826,33.787054,-118.094505,ML
771827,33.786942,-118.094686,HV
771828,33.787054,-118.094505,HV
771829,33.786942,-118.094686,FF
771831,33.786942,-118.094686,FF
771845,33.809267,-118.157166,ML
771846,33.809074,-118.157336,ML
771847,33.809267,-118.157166,HV
771848,33.809074,-118.157336,HV
771863,33.821489,-118.195048,ML
771864,33.821302,-118.195219,ML
771865,33.821489,-118.195048,HV
771866,33.821302,-118.195219,HV
771876,33.826587,-118.208548,HV
771877,33.826587,-118.208548,ML
771878,33.826384,-118.20858,HV
771879,33.826384,-118.20858,ML
771882,33.826587,-118.208548,FF
771883,33.826384,-118.20858,FF
771897,33.82515,-118.222222,ML
771898,33.825373,-118.222223,ML
771899,33.82515,-118.222222,HV
771900,33.82515,-118.222222,HV
771914,33.825703,-118.233178,ML
771915,33.825932,-118.233155,ML
771916,33.825703,-118.233178,HV
771917,33.825932,-118.233155,HV
771925,33.826193,-118.24972,ML
771926,33.826193,-118.24972,HV
771938,33.835431,-118.259732,ML
771939,33.835595,-118.259571,ML
771940,33.835431,-118.259732,HV
771941,33.835595,-118.259571,HV
771954,33.976541,-118.387273,ML
771955,33.976541,-118.387273,HV
771956,33.976541,-118.387273,OR
771957,33.976541,-118.387273,FR
771969,33.978135,-118.390097,ML
771970,33.978135,-118.390097,OR
771981,34.279568,-118.469694,ML
771982,34.279568,-118.469694,OR
771983,34.279568,-118.469694,FR
771997,34.276797,-118.470607,ML
771998,34.276797,-118.470607,HV
771999,34.276797,-118.470607,OR
772011,34.281744,-118.468905,ML
772012,34.281744,-118.468905,HV
772013,34.281744,-118.468905,OR
772024,34.287473,-118.467596,ML
772025,34.28742,-118.467814,ML
772055,34.407375,-118.576054,ML
772056,34.407375,-118.576054,OR
772075,33.95115,-118.280258,HV
772076,33.95115,-118.280258,HV
772078,33.90698,-118.286419,HV
772092,34.268605,-118.634966,ML
772094,34.268605,-118.634966,OR
772095,34.268605,-118.634966,FR
772107,34.270739,-118.652796,ML
772118,34.287992,-118.801315,ML
772119,34.288377,-118.801243,ML
772125,34.291143,-118.816801,ML
772126,34.291452,-118.816751,ML
772132,34.292667,-118.834172,ML
772133,34.292952,-118.834105,ML
772140,34.164781,-118.474288,ML
772151,34.168861,-118.498546,ML
772167,34.165169,-118.483356,ML
772168,34.165406,-118.483271,ML
772178,34.171202,-118.503926,ML
772180,34.171019,-118.503945,FR
772193,34.145632,-118.758879,ML
772194,34.145632,-118.758879,OR
772195,34.145632,-118.758879,FR
772208,34.159019,-118.638271,ML
772209,34.159019,-118.638271,OR
772210,34.159019,-118.638271,FR
772340,34.14652,-118.764022,ML
772341,34.14652,-118.764022,OR
772342,34.14652,-118.764022,FR
772354,34.158019,-118.641563,ML
772355,34.157863,-118.64146,ML
772362,34.152719,-118.65432,OR
772363,34.152719,-118.65432,FR
772371,34.153134,-118.653016,OR
772382,33.749575,-118.29116,FF
772383,33.748932,-118.290236,FF
772384,33.748932,-118.290236,FF
772385,33.749575,-118.29116,FF
772396,33.749346,-118.282102,ML
772397,33.749346,-118.282102,OR
772398,33.749346,-118.282102,FR
772410,33.749269,-118.282032,ML
772411,33.749346,-118.282102,ML
772412,33.749269,-118.282032,OR
772413,33.749269,-118.282032,FR
772420,33.749307,-118.270041,ML
772421,33.749223,-118.270043,ML
772437,34.013859,-118.419645,ML
772438,34.01375,-118.419839,ML
772439,34.013859,-118.419645,HV
772440,34.01375,-118.419839,HV
772454,34.019097,-118.424066,ML
772455,34.019206,-118.423854,ML
772456,34.019097,-118.424066,HV
772457,34.019206,-118.423854,HV
772466,34.030114,-118.218616,OR
772473,33.857241,-118.285057,FF
772474,33.857241,-118.285057,FF
772475,33.857241,-118.285057,FF
772487,34.273908,-118.627732,ML
772488,34.274157,-118.627753,ML
772489,34.273908,-118.627732,HV
772490,34.274157,-118.627753,HV
772501,34.057029,-118.254921,ML
772502,34.057029,-118.254921,OR
772513,34.070398,-118.235253,ML
772514,34.070398,-118.235253,OR
772518,34.004889,-118.412552,HV
772519,34.004651,-118.412662,HV
772527,34.018854,-118.423874,ML
772528,34.018964,-118.42366,HV
772529,34.018854,-118.423874,HV
772532,34.026631,-118.430023,HV
772533,34.026728,-118.429807,HV
772538,34.030752,-118.433309,HV
772539,34.030852,-118.433072,HV
772564,34.14622,-118.699888,ML
772582,34.163717,-118.62555,ML
772583,34.163866,-118.625655,ML
772584,34.163717,-118.62555,FR
772596,34.171254,-118.510916,ML
772597,34.171083,-118.510919,ML
772609,34.173613,-118.561137,ML
772610,34.173421,-118.561073,ML
772689,33.788736,-118.207663,ML
772690,33.788736,-118.207663,OR
772691,33.788736,-118.207663,FR
772701,33.788737,-118.207896,ML
772702,33.788737,-118.207896,OR
772703,33.788737,-118.207896,FR
772711,33.788737,-118.207896,ML
772712,33.788737,-118.207896,OR
772713,33.788737,-118.207896,FR
772857,34.130657,-117.946351,ML
772858,34.130886,-117.946237,ML
772859,34.130657,-117.946351,HV
772860,34.130886,-117.946237,HV
772872,34.128708,-117.939757,ML
772873,34.129017,-117.939742,ML
772874,34.128708,-117.939757,HV
772875,34.129017,-117.939742,HV
772887,34.128935,-117.923112,ML
772888,34.129156,-117.923041,ML
772889,34.128935,-117.923112,HV
772890,34.129156,-117.923041,HV
772902,34.121215,-117.902335,ML
772903,34.120955,-117.902358,ML
772904,34.121215,-117.902335,HV
772905,34.120955,-117.902358,HV
772917,34.120865,-117.881465,ML
772918,34.121071,-117.881454,ML
772919,34.120865,-117.881465,HV
772920,34.121071,-117.881454,HV
772932,34.117037,-117.861494,ML
772933,34.117234,-117.861438,ML
772934,34.117037,-117.861494,HV
772935,34.117234,-117.861438,HV
772953,34.117359,-117.85626,ML
772954,34.117587,-117.856255,ML
772955,34.117359,-117.85626,HV
772956,34.117587,-117.856255,HV
772966,34.120153,-117.820582,ML
772967,34.120411,-117.820528,ML
772968,34.120153,-117.820582,HV
772969,34.120411,-117.820528,HV
772980,33.788736,-118.207663,ML
772981,33.788736,-118.207663,FR
772982,33.788736,-118.207663,OR
773012,34.084203,-118.220447,ML
773013,34.084087,-118.220354,ML
773023,34.056973,-118.242279,ML
773024,34.056861,-118.242427,ML
773047,33.931041,-118.38349,ML
773048,33.931041,-118.38349,OR
773062,34.053512,-118.232514,ML
773063,34.053512,-118.232514,OR
773064,34.053512,-118.232514,FR
773131,34.15154,-118.146708,FF
773132,34.152216,-118.146794,FR
773154,34.148585,-118.057432,ML
773155,34.148585,-118.057432,HV
773179,34.148892,-118.057432,ML
773180,34.148892,-118.057432,HV
773193,34.143558,-118.022467,ML
773194,34.143728,-118.022315,ML
773195,34.143558,-118.022467,HV
773196,34.143728,-118.022315,HV
773204,34.133605,-117.954304,FF
773205,34.133605,-117.954304,FF
773206,34.133605,-117.954304,FF
773207,34.133605,-117.954304,FF
773221,34.033226,-118.133609,ML
773222,34.033031,-118.133612,ML
773232,34.03377,-118.109603,ML
773233,34.033985,-118.109672,ML
773245,34.037734,-118.085774,ML
773246,34.03791,-118.085867,ML
773257,34.036073,-118.167849,ML
773258,34.035882,-118.167827,ML
773273,34.03666,-118.160938,ML
773274,34.036464,-118.16093,ML
773281,34.028031,-118.208136,ML
773293,34.035659,-118.095917,ML
773294,34.03582,-118.095997,ML
773304,34.035592,-118.101149,ML
773305,34.035797,-118.101226,ML
773316,34.041206,-118.073157,ML
773317,34.041034,-118.073108,ML
773329,34.038816,-118.045552,ML
773330,34.038564,-118.045604,ML
773342,34.037734,-118.085774,ML
773343,34.03791,-118.085867,ML
773362,33.862383,-118.04237,ML
773363,33.862202,-118.042466,ML
773364,33.862383,-118.04237,FR
773365,33.862383,-118.04237,HV
773366,33.862202,-118.042466,HV
773381,33.873543,-118.197523,ML
773382,33.873776,-118.197522,ML
773383,33.873543,-118.197523,HV
773384,33.873776,-118.197522,HV
773391,33.87643,-118.101472,FF
773392,33.87643,-118.101472,FF
773393,34.030031,-118.032429,FF
773407,34.028877,-118.0027,ML
773409,34.028638,-118.002779,ML
773410,34.028638,-118.002779,HV
773422,34.009709,-117.973312,ML
773423,34.009709,-117.973312,HV
773424,34.009557,-117.973378,ML
773425,34.009557,-117.973378,HV
773437,33.999193,-117.853162,ML
773438,33.999193,-117.853162,HV
773439,33.999031,-117.853126,ML
773440,33.999031,-117.853126,HV
773458,34.021646,-117.990029,ML
773459,34.021646,-117.990029,HV
773460,34.021504,-117.990223,ML
773461,34.021504,-117.990223,HV
773462,34.021646,-117.990029,OR
773463,34.021504,-117.990223,FR
773473,34.001559,-117.94716,ML
773474,34.001722,-117.947119,ML
773477,34.001559,-117.94716,HV
773478,34.001722,-117.947119,HV
773490,33.999699,-117.94058,ML
773491,33.999699,-117.94058,HV
773492,33.999541,-117.940612,ML
773493,33.999541,-117.940612,HV
773505,33.994094,-117.897858,ML
773506,33.994094,-117.897858,HV
773507,33.994094,-117.897858,ML
773508,33.994094,-117.897858,HV
773520,33.995684,-117.922099,ML
773521,33.995684,-117.922099,HV
773522,33.995952,-117.922059,ML
773523,33.995952,-117.922059,HV
773535,33.994885,-117.878772,ML
773536,33.994885,-117.878772,HV
773537,33.99513,-117.87881,ML
773538,33.99513,-117.87881,HV
773542,34.012079,-117.980022,HV
773543,34.011912,-117.980122,HV
773630,34.457553,-118.615974,ML
773631,34.457553,-118.615974,OR
773632,34.457553,-118.615974,FR
773638,34.077518,-118.282724,OR
773647,34.034377,-118.350928,ML
773656,33.933059,-118.356686,ML
773657,33.933059,-118.356686,OR
773658,33.933059,-118.356686,HV
773668,34.268605,-118.634966,HV
773711,33.811752,-118.08157,ML
773712,33.811752,-118.081294,ML
773723,33.827898,-118.082496,ML
773724,33.827839,-118.082741,ML
